Query,Optimizer,Loop,JoinOrder,PreparationTime,ExecutionTime,TotalTime
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,15.19,561.832,586.214
3a.sql,SkinnerDB,10,0-2-3-1-,4.049,28131.1,28136.9
1b.sql,SkinnerDB,10,2-4-0-3-1-,3.807,184.605,190.748
18a.sql,SkinnerDB,10,5-0-6-3-1-4-2-,6.093,29144.6,29200.9
15b.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,10.439,25548.7,25565.7
23c.sql,SkinnerDB,10,10-6-8-4-9-5-7-3-2-0-1-,11.3,28203.3,28222.3
26b.sql,SkinnerDB,10,10-4-0-1-2-3-8-5-9-6-11-7-,12.504,2043.11,2064.77
19c.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,9.854,29323.5,29341
17f.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.42,37140.2,37155.5
27c.sql,SkinnerDB,10,10-8-9-5-7-3-4-0-1-2-6-11-,13.429,28325.3,28347.3
6c.sql,SkinnerDB,9,2-1-0-3-4-,3.658,258.945,262.733
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.749,29339.2,29365.7
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.418,344.875,357.509
11d.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.721,310.828,324.632
19d.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,9.344,5226,5247.82
4c.sql,SkinnerDB,10,2-4-0-3-1-,4.232,541.939,547.947
26a.sql,SkinnerDB,10,10-4-0-1-2-3-8-5-9-6-11-7-,14.507,2532.78,2558.87
10c.sql,SkinnerDB,10,5-1-6-0-4-3-2-,6.304,1064.98,1080.59
5b.sql,SkinnerDB,10,2-4-0-3-1-,4.576,101.077,106.568
9b.sql,SkinnerDB,10,5-2-1-4-3-6-7-0-,8.171,705.724,719.798
10b.sql,SkinnerDB,10,5-1-6-0-4-2-3-,6.3,892.024,905.16
6a.sql,SkinnerDB,9,2-1-0-3-4-,3.765,293.579,298.326
30a.sql,SkinnerDB,10,10-3-0-1-2-7-4-8-5-9-6-11-,14.237,29000.6,29026
23b.sql,SkinnerDB,10,10-6-8-4-9-5-7-3-2-0-1-,11.117,24734,24752.6
31a.sql,SkinnerDB,10,10-6-2-7-3-0-9-8-4-5-1-,12.58,29115.2,29142
8b.sql,SkinnerDB,10,6-3-1-0-4-5-2-,6.953,509.063,517.993
2d.sql,SkinnerDB,10,2-4-0-3-1-,3.429,1005.31,1013.66
15a.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,8.512,24752.5,24764.3
15c.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,8.415,28037.6,28051.6
33c.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,15.72,582.237,605.874
2c.sql,SkinnerDB,10,2-4-0-3-1-,3.923,299.61,306.478
21a.sql,SkinnerDB,10,7-6-2-5-4-0-1-3-8-,9.994,28146.9,28159.3
17a.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.902,11296.6,11309.4
13c.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.7,1755.76,1764.97
31b.sql,SkinnerDB,10,10-6-2-7-3-0-9-8-4-5-1-,13.383,29030.5,29051.4
20c.sql,SkinnerDB,10,9-7-5-6-4-3-8-0-1-2-,10.318,1578.76,1597.86
7b.sql,SkinnerDB,10,5-1-4-3-7-0-6-2-,7.977,425.472,435.495
21c.sql,SkinnerDB,10,7-6-2-5-4-0-1-3-8-,10.368,28225.1,28238.7
7c.sql,SkinnerDB,10,5-1-4-3-7-0-6-2-,10.104,15731.9,15755.3
25b.sql,SkinnerDB,10,7-0-5-2-4-1-6-3-8-,11.575,29225.8,29245.5
9d.sql,SkinnerDB,10,5-2-1-4-3-6-7-0-,7.189,1268.31,1288.62
28c.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,18.529,29574.3,29601.2
14a.sql,SkinnerDB,10,5-1-4-0-6-2-7-3-,9.086,29217.2,29232.2
25a.sql,SkinnerDB,10,7-0-5-2-4-1-6-3-8-,10.426,28701.6,28727
12c.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.843,28253.6,28265.9
16d.sql,SkinnerDB,10,5-4-2-1-0-6-3-7-,6.641,249721,249759
20a.sql,SkinnerDB,10,9-7-5-6-4-3-8-0-1-2-,10.325,2483.09,2500.5
6e.sql,SkinnerDB,9,2-1-0-3-4-,3.653,339.071,345.872
3c.sql,SkinnerDB,10,0-2-3-1-,3.659,28455.8,28462.8
8c.sql,SkinnerDB,10,5-1-4-0-3-2-6-,5.296,2394.93,2410.2
11b.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,8.093,135.87,145.813
21b.sql,SkinnerDB,10,7-6-2-5-4-0-1-3-8-,8.92,27768.9,27781.5
19b.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,9.786,28296.7,28309.7
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,12.352,29089.4,29114.4
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.275,300.517,309
23a.sql,SkinnerDB,10,10-6-8-4-9-5-7-3-2-0-1-,10.964,27698.7,27714.9
29c.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.394,29538.9,29574.1
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,13.054,28419.9,28439.7
26c.sql,SkinnerDB,10,10-4-0-1-2-3-8-5-9-6-11-7-,13.166,2847.61,2870.16
27a.sql,SkinnerDB,10,10-8-9-5-7-3-4-0-1-2-6-11-,12.872,27975.9,27994.8
17c.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.448,554.59,568.332
30b.sql,SkinnerDB,10,10-3-0-1-2-7-4-8-5-9-6-11-,14.202,28824.6,28849.4
3b.sql,SkinnerDB,10,2-3-0-1-,3.08,27639.9,27644
18b.sql,SkinnerDB,10,6-0-5-3-1-4-2-,6.973,28717.4,28725.8
33b.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,14.527,569.002,592.338
1c.sql,SkinnerDB,10,2-4-0-3-1-,4.11,127.616,132.887
31c.sql,SkinnerDB,10,10-6-2-7-3-0-9-8-4-5-1-,13.735,30212.7,30243.3
28b.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.633,28206.8,28231.4
7a.sql,SkinnerDB,10,5-1-4-3-7-0-6-2-,7.882,751.412,761.959
4a.sql,SkinnerDB,10,2-4-0-3-1-,4.026,355.416,360.083
16b.sql,SkinnerDB,10,7-4-2-1-0-6-5-3-,6.477,139314,139332
18c.sql,SkinnerDB,10,3-1-0-5-4-2-6-,7.944,29323.7,29336.1
20b.sql,SkinnerDB,10,9-7-5-6-4-3-8-0-1-2-,10.377,1497.8,1510.39
9a.sql,SkinnerDB,10,5-2-1-4-3-6-7-0-,7.942,888.507,902.784
22c.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,13.487,29057.5,29077.8
22d.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,12.891,29075.3,29096.3
2b.sql,SkinnerDB,10,2-4-0-3-1-,3.572,528.597,536.965
8d.sql,SkinnerDB,10,5-1-4-0-3-2-6-,5.474,859.607,874.601
32b.sql,SkinnerDB,10,3-1-2-0-4-5-,4.532,352.402,365.532
9c.sql,SkinnerDB,10,5-2-1-4-3-6-7-0-,7.927,981.561,1001.38
12b.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.606,27751.3,27762.1
17b.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.498,2398.85,2412.19
1d.sql,SkinnerDB,10,2-4-0-3-1-,3.6,229.853,236.144
27b.sql,SkinnerDB,10,10-8-9-5-7-3-4-0-1-2-6-11-,12.203,27937.1,27955.2
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,8.34,29382.8,29398.7
25c.sql,SkinnerDB,10,7-0-5-2-4-1-6-3-8-,11.055,29781,29803.9
6b.sql,SkinnerDB,9,2-1-0-3-4-,4.471,654.57,659.326
2a.sql,SkinnerDB,10,2-4-0-3-1-,3.728,557.462,564.519
13d.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,8.12,2015.19,2029.21
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.352,28942.4,28971.3
14b.sql,SkinnerDB,10,5-1-4-0-6-2-7-3-,8.908,28854.8,28868.2
30c.sql,SkinnerDB,10,10-3-0-1-2-7-4-8-5-9-6-11-,24.365,30745.7,30783.3
6f.sql,SkinnerDB,9,2-1-0-3-4-,4.596,1402.62,1416.12
22b.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,13.684,28948.1,28969.5
24b.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.709,29172.8,29199.2
6d.sql,SkinnerDB,10,2-4-0-3-1-,5.383,22490.7,22502.8
17d.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.559,885.96,900.562
13b.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,8.052,1840.32,1852.71
17e.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.063,132368,132386
5a.sql,SkinnerDB,10,2-4-0-3-1-,4.838,127.837,134.096
15d.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,8.314,549.33,567.327
16a.sql,SkinnerDB,10,6-1-5-3-4-2-7-0-,7.235,15482.4,15499.3
11c.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,8.118,309.25,324.626
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,6.298,961.311,976.692
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,8.272,188.619,199.905
5c.sql,SkinnerDB,10,2-4-0-3-1-,5.003,28626.3,28634.2
29b.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,19.664,26057.1,26086.8
8a.sql,SkinnerDB,10,5-1-4-0-3-2-6-,6.688,610.882,624.056
12a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.838,27912.8,27924.5
14c.sql,SkinnerDB,10,5-1-4-0-6-2-7-3-,8.449,29528.3,29542.8
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.812,28779.5,28794.7
16c.sql,SkinnerDB,10,5-4-2-1-0-6-3-7-,6.776,251944,251979
4b.sql,SkinnerDB,10,2-4-0-3-1-,3.916,79.584,83.586
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,15.068,555.215,578.76
3a.sql,SkinnerDB,10,0-2-3-1-,4.013,28057.7,28063.6
1b.sql,SkinnerDB,10,2-4-0-3-1-,3.841,173.846,179.095
18a.sql,SkinnerDB,10,5-0-6-3-1-4-2-,6.068,29137,29192.9
15b.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,10.436,25530.9,25547.7
23c.sql,SkinnerDB,10,10-6-8-4-9-5-7-3-2-0-1-,11.203,28422,28440.8
26b.sql,SkinnerDB,10,10-4-0-1-2-3-8-5-9-6-11-7-,12.379,2040.73,2062.31
19c.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,9.825,29315.7,29333.3
17f.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.4,37238.1,37253.4
27c.sql,SkinnerDB,10,10-8-9-5-7-3-4-0-1-2-6-11-,13.531,28396.8,28419.3
6c.sql,SkinnerDB,9,2-1-0-3-4-,3.641,277.959,281.777
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.501,29435.5,29461.7
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.416,346.722,361.451
11d.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.691,326.506,342.004
19d.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,9.429,5294.57,5316.98
4c.sql,SkinnerDB,10,2-4-0-3-1-,4.271,544.619,550.595
26a.sql,SkinnerDB,10,10-4-0-1-2-3-8-5-9-6-11-7-,14.771,2544.18,2572.51
10c.sql,SkinnerDB,10,5-1-6-0-4-3-2-,6.342,1081.13,1097.49
5b.sql,SkinnerDB,10,2-4-0-3-1-,4.388,101.031,106.281
9b.sql,SkinnerDB,10,5-2-1-4-3-6-7-0-,8.214,723.918,739.737
10b.sql,SkinnerDB,10,5-1-6-0-4-2-3-,6.29,915.59,930.971
6a.sql,SkinnerDB,9,2-1-0-3-4-,3.787,291.455,296.271
30a.sql,SkinnerDB,10,10-3-0-1-2-7-4-8-5-9-6-11-,14.589,29009.1,29035.7
23b.sql,SkinnerDB,10,10-6-8-4-9-5-7-3-2-0-1-,11.087,24962.6,24981
31a.sql,SkinnerDB,10,10-6-2-7-3-0-9-8-4-5-1-,12.854,29114.3,29141.7
8b.sql,SkinnerDB,10,6-3-1-0-4-5-2-,7.012,509.581,518.582
2d.sql,SkinnerDB,10,2-4-0-3-1-,3.403,1000.47,1008.7
15a.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,8.573,24743.7,24756.5
15c.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,8.279,28009.3,28024.2
33c.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,15.983,591.527,615.747
2c.sql,SkinnerDB,10,2-4-0-3-1-,4.169,308.977,316.241
21a.sql,SkinnerDB,10,7-6-2-5-4-0-1-3-8-,10.107,28199.4,28211.9
17a.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.829,11345.6,11358.5
13c.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.692,1753.18,1762.38
31b.sql,SkinnerDB,10,10-6-2-7-3-0-9-8-4-5-1-,13.307,29013,29033.6
20c.sql,SkinnerDB,10,9-7-5-6-4-3-8-0-1-2-,10.378,1585.76,1604.27
7b.sql,SkinnerDB,10,5-1-4-3-7-0-6-2-,7.96,429.329,439.354
21c.sql,SkinnerDB,10,7-6-2-5-4-0-1-3-8-,10.346,28213.6,28227.3
7c.sql,SkinnerDB,10,5-1-4-3-7-0-6-2-,10.191,15753.6,15777.1
25b.sql,SkinnerDB,10,7-0-5-2-4-1-6-3-8-,11.347,29248.3,29267.5
9d.sql,SkinnerDB,10,5-2-1-4-3-6-7-0-,7.207,1256.83,1277.03
28c.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,18.541,29578.8,29605.5
14a.sql,SkinnerDB,10,5-1-4-0-6-2-7-3-,8.879,29262.5,29277.3
25a.sql,SkinnerDB,10,7-0-5-2-4-1-6-3-8-,10.137,28868.4,28893.4
12c.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.778,28514.6,28527.1
16d.sql,SkinnerDB,10,5-4-2-1-0-6-3-7-,7.167,251029,251069
20a.sql,SkinnerDB,10,9-7-5-6-4-3-8-0-1-2-,10.41,2493.11,2511.77
6e.sql,SkinnerDB,9,2-1-0-3-4-,3.505,325.219,330.912
3c.sql,SkinnerDB,10,0-2-3-1-,3.569,28467.5,28473.4
8c.sql,SkinnerDB,10,5-1-4-0-3-2-6-,5.293,2372.14,2387.15
11b.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,8.268,128.441,137.456
21b.sql,SkinnerDB,10,7-6-2-5-4-0-1-3-8-,8.847,27797.8,27809.2
19b.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,9.765,28275,28287.6
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,12.477,29136.7,29162.3
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.398,310.224,320.29
23a.sql,SkinnerDB,10,10-6-8-4-9-5-7-3-2-0-1-,11.004,27915.1,27932.9
29c.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.354,29603.7,29640.4
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,13.126,28580.4,28601
26c.sql,SkinnerDB,10,10-4-0-1-2-3-8-5-9-6-11-7-,13.31,2850.85,2874.92
27a.sql,SkinnerDB,10,10-8-9-5-7-3-4-0-1-2-6-11-,12.984,27991.1,28010.9
17c.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.426,549.153,563.015
30b.sql,SkinnerDB,10,10-3-0-1-2-7-4-8-5-9-6-11-,14.259,28850.7,28876.2
3b.sql,SkinnerDB,10,2-3-0-1-,3.061,27692.8,27696.9
18b.sql,SkinnerDB,10,6-0-5-3-1-4-2-,6.951,28640.1,28648.4
33b.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,14.399,567.109,589.34
1c.sql,SkinnerDB,10,2-4-0-3-1-,4.144,127.298,132.582
31c.sql,SkinnerDB,10,10-6-2-7-3-0-9-8-4-5-1-,13.342,30192.2,30220.2
28b.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.681,28136,28160.7
7a.sql,SkinnerDB,10,5-1-4-3-7-0-6-2-,7.804,752.674,763.166
4a.sql,SkinnerDB,10,2-4-0-3-1-,4.02,354.914,359.577
16b.sql,SkinnerDB,10,7-4-2-1-0-6-5-3-,6.51,139072,139088
18c.sql,SkinnerDB,10,3-1-0-5-4-2-6-,7.804,29277.7,29290
20b.sql,SkinnerDB,10,9-7-5-6-4-3-8-0-1-2-,10.544,1492.3,1504.84
9a.sql,SkinnerDB,10,5-2-1-4-3-6-7-0-,7.817,874.614,888.8
22c.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,13.562,29074.1,29094.5
22d.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,12.588,29043.7,29064.6
2b.sql,SkinnerDB,10,2-4-0-3-1-,3.655,522.033,530.501
8d.sql,SkinnerDB,10,5-1-4-0-3-2-6-,5.478,867.526,882.865
32b.sql,SkinnerDB,10,3-1-2-0-4-5-,4.541,352.246,365.233
9c.sql,SkinnerDB,10,5-2-1-4-3-6-7-0-,7.935,951.361,971.366
12b.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.544,27722.6,27733.3
17b.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.512,2408.14,2421.54
1d.sql,SkinnerDB,10,2-4-0-3-1-,3.579,229.604,235.917
27b.sql,SkinnerDB,10,10-8-9-5-7-3-4-0-1-2-6-11-,12.221,27916.9,27934.5
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.492,29365.6,29380.4
25c.sql,SkinnerDB,10,7-0-5-2-4-1-6-3-8-,11.172,29998,30021.5
6b.sql,SkinnerDB,9,2-1-0-3-4-,4.588,651.837,656.655
2a.sql,SkinnerDB,10,2-4-0-3-1-,3.666,554.774,563.376
13d.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,8.076,2014.03,2029.53
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.484,28946.4,28976.9
14b.sql,SkinnerDB,10,5-1-4-0-6-2-7-3-,8.887,28885.7,28899.1
30c.sql,SkinnerDB,10,10-3-0-1-2-7-4-8-5-9-6-11-,24.503,30705.8,30743.6
6f.sql,SkinnerDB,9,2-1-0-3-4-,4.586,1401.02,1414.46
22b.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,13.576,28860,28881.4
24b.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.806,29069.8,29096.4
6d.sql,SkinnerDB,10,2-4-0-3-1-,5.243,22549.8,22561.7
17d.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.559,889.068,904.077
13b.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,8.053,1846.86,1859.29
17e.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.065,133053,133072
5a.sql,SkinnerDB,10,2-4-0-3-1-,4.928,126.54,132.894
15d.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,8.269,558.601,576.772
16a.sql,SkinnerDB,10,5-4-2-1-0-6-3-7-,7.294,250013,250052
11c.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,8.308,310.974,326.793
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,6.245,974.362,989.4
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,8.155,185.956,197.127
5c.sql,SkinnerDB,10,2-4-0-3-1-,4.879,28638.6,28646.4
29b.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,19.964,26019.2,26049.4
8a.sql,SkinnerDB,10,5-1-4-0-3-2-6-,6.619,613.514,626.856
12a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.85,27953.4,27964.9
14c.sql,SkinnerDB,10,5-1-4-0-6-2-7-3-,8.592,29446.8,29461.4
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.457,28829,28844
16c.sql,SkinnerDB,10,5-4-2-1-0-6-3-7-,6.842,251351,251388
4b.sql,SkinnerDB,10,2-4-0-3-1-,3.916,80.462,84.462
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,15.27,563.024,587.495
3a.sql,SkinnerDB,10,0-2-3-1-,4.049,28139.1,28144.9
1b.sql,SkinnerDB,10,2-4-0-3-1-,3.719,183.362,189.266
18a.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.927,29229.8,29286
15b.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,10.216,25516.7,25533.2
23c.sql,SkinnerDB,10,10-6-8-4-9-5-7-3-2-0-1-,11.254,28262.1,28279.5
26b.sql,SkinnerDB,10,10-4-0-1-2-3-8-5-9-6-11-7-,12.399,2026.55,2046.66
19c.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,9.891,29259.7,29277.2
17f.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.541,36807.6,36823
27c.sql,SkinnerDB,10,10-8-9-5-7-3-4-0-1-2-6-11-,13.221,28336.7,28357.6
6c.sql,SkinnerDB,9,2-1-0-3-4-,3.605,263.902,267.634
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,16.977,29429.6,29454.8
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.466,355.342,368.199
11d.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.639,327.51,342.804
19d.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,9.379,5286.64,5309.08
4c.sql,SkinnerDB,10,2-4-0-3-1-,4.249,543.512,549.441
26a.sql,SkinnerDB,10,10-4-0-1-2-3-8-5-9-6-11-7-,14.513,2521.36,2548.28
10c.sql,SkinnerDB,10,5-1-6-0-4-3-2-,6.272,1084.46,1101.38
5b.sql,SkinnerDB,10,2-4-0-3-1-,4.522,99.06,104.413
9b.sql,SkinnerDB,10,5-2-1-4-3-6-7-0-,8.091,704.212,718.233
10b.sql,SkinnerDB,10,5-1-6-0-4-2-3-,6.267,894.03,907.864
6a.sql,SkinnerDB,9,2-1-0-3-4-,3.762,293.302,298.057
30a.sql,SkinnerDB,10,10-3-0-1-2-7-4-8-5-9-6-11-,14.229,28907.1,28933.4
23b.sql,SkinnerDB,10,10-6-8-4-9-5-7-3-2-0-1-,11.256,24877.8,24896.3
31a.sql,SkinnerDB,10,10-6-2-7-3-0-9-8-4-5-1-,12.627,29096.7,29124.6
8b.sql,SkinnerDB,10,6-3-1-0-4-5-2-,7.075,506.807,515.839
2d.sql,SkinnerDB,10,2-4-0-3-1-,3.449,1000.41,1008.57
15a.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,8.574,24809.9,24822.7
15c.sql,SkinnerDB,10,7-6-3-0-5-2-1-4-8-,8.509,28041.8,28056.9
33c.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,15.67,585.309,608.549
2c.sql,SkinnerDB,10,2-4-0-3-1-,4.039,299.338,306.321
21a.sql,SkinnerDB,10,7-6-2-5-4-0-1-3-8-,10.008,28172.1,28184.5
17a.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.92,11233.3,11246.2
13c.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.88,1759.35,1768.72
31b.sql,SkinnerDB,10,10-6-2-7-3-0-9-8-4-5-1-,13.747,29057.5,29078.6
20c.sql,SkinnerDB,10,9-7-5-6-4-3-8-0-1-2-,10.415,1581.7,1600.45
7b.sql,SkinnerDB,10,5-1-4-3-7-0-6-2-,8.205,425.957,436.192
21c.sql,SkinnerDB,10,7-6-2-5-4-0-1-3-8-,10.433,28268,28281.7
7c.sql,SkinnerDB,10,5-1-4-3-7-0-6-2-,10.305,15765.6,15789.1
25b.sql,SkinnerDB,10,7-0-5-2-4-1-6-3-8-,11.477,29278.1,29297.6
9d.sql,SkinnerDB,10,5-2-1-4-3-6-7-0-,7.183,1256.4,1276.8
28c.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,18.608,29660,29686.8
14a.sql,SkinnerDB,10,5-1-4-0-6-2-7-3-,8.733,29202.7,29217.2
25a.sql,SkinnerDB,10,7-0-5-2-4-1-6-3-8-,10.086,28682,28708.6
12c.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,7.755,28319.1,28331.4
16d.sql,SkinnerDB,10,5-4-2-1-0-6-3-7-,6.851,249594,249634
20a.sql,SkinnerDB,10,9-7-5-6-4-3-8-0-1-2-,10.499,2493.88,2511.36
6e.sql,SkinnerDB,9,2-1-0-3-4-,3.521,336.626,343.316
3c.sql,SkinnerDB,10,0-2-3-1-,3.657,28439.5,28446.6
8c.sql,SkinnerDB,10,5-1-4-0-3-2-6-,5.28,2398.7,2413.86
11b.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,8.317,137.797,147.992
21b.sql,SkinnerDB,10,7-6-2-5-4-0-1-3-8-,8.939,27878.1,27890.7
19b.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,9.89,28349.6,28362.6
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,12.382,29171.9,29197.2
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.321,310.31,320.487
23a.sql,SkinnerDB,10,10-6-8-4-9-5-7-3-2-0-1-,11.062,27777.4,27795.3
29c.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.112,29595.6,29631.6
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,13.041,28495.9,28516.5
26c.sql,SkinnerDB,10,10-4-0-1-2-3-8-5-9-6-11-7-,13.237,2883.72,2907.94
27a.sql,SkinnerDB,10,10-8-9-5-7-3-4-0-1-2-6-11-,12.983,28028.3,28048.5
17c.sql,SkinnerDB,10,5-0-6-3-1-4-2-,5.444,552.607,566.275
30b.sql,SkinnerDB,10,10-3-0-1-2-7-4-8-5-9-6-11-,14.313,28830.8,28856.6
3b.sql,SkinnerDB,10,2-3-0-1-,3.038,27778.7,27782.7
18b.sql,SkinnerDB,10,6-0-5-3-1-4-2-,6.952,28713.6,28721.9
33b.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,14.491,566.184,589.24
1c.sql,SkinnerDB,10,2-4-0-3-1-,4.157,128.087,133.394
31c.sql,SkinnerDB,10,10-6-2-7-3-0-9-8-4-5-1-,13.381,30219.6,30249.8
28b.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.569,28175.9,28200.5
